W %,x_MetOH,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
49,0.350730851,0.919254658,0.918341441,0.917956638,0.917570931,0.917184338,0.916505887,0.916408569,0.916019429,0.915629478,0.915238734,0.914837523,0.914454947,0.914061943,0.913668227,0.913273817,0.913019138,0.912483,0.912086635,0.91168966,0.911292097,0.910925428,0.910495293,0.910096097,0.909696399,0.909296224,0.908895594,0.908494532,0.90809306,0.907691203,0.907288984,0.906847053
50,0.359894313,0.917251052,0.916391617,0.91599781,0.915603144,0.915207637,0.914552201,0.914414175,0.914016258,0.913617575,0.913218146,0.913528171,0.91241713,0.912015582,0.911613368,0.911210509,0.911377125,0.910402938,0.909998268,0.909593037,0.909187267,0.909200847,0.908374197,0.907966942,0.907559236,0.907151102,0.906742564,0.906333644,0.905924366,0.905514753,0.905104829,0.905171541
51,0.369161062,0.915147265,0.914422707,0.914019759,0.913616014,0.913211489,0.912504779,0.912400177,0.911993428,0.911585977,0.911177842,0.910762264,0.910359602,0.909949537,0.90953887,0.909127621,0.908854103,0.908303461,0.907890594,0.90747723,0.907063391,0.906686372,0.906234378,0.905819249,0.905403735,0.904987858,0.904571642,0.904155111,0.903738287,0.903321195,0.902903858,0.902444879
52,0.378532854,0.913043478,0.912434296,0.912022068,0.911609122,0.911195476,0.91047513,0.910366158,0.909950525,0.909534268,0.909117408,0.90869558,0.908281956,0.907863405,0.907444332,0.907024757,0.906741045,0.906184187,0.905763234,0.905341866,0.904920104,0.904537833,0.904075486,0.903652676,0.903229562,0.902806167,0.902382514,0.901958627,0.901534529,0.901110244,0.900685796,0.900219001
53,0.388011485,0.911039872,0.910425978,0.910004333,0.909582064,0.909159192,0.908425567,0.908311713,0.907887144,0.907462048,0.907036445,0.906609013,0.906183799,0.905756796,0.905329368,0.904901536,0.904607103,0.904044741,0.903615823,0.903186585,0.902757051,0.90236947,0.901897182,0.901466892,0.901036395,0.900605714,0.900174873,0.899743895,0.899312803,0.898881622,0.898450375,0.89797626
54,0.397598794,0.908936085,0.908397362,0.907966158,0.907534446,0.907102245,0.906355717,0.90623645,0.905802895,0.905368928,0.904934568,0.904502192,0.904064752,0.903629335,0.903193608,0.90275759,0.902451905,0.901884769,0.901448008,0.901011042,0.900573894,0.900180938,0.899699138,0.899261576,0.89882392,0.898386195,0.897948423,0.897510627,0.897072832,0.89663506,0.896197337,0.895716412
55,0.40729666,0.906832298,0.906348066,0.905907164,0.905465888,0.905024254,0.90426522,0.904139994,0.903697405,0.903254537,0.902811408,0.902374759,0.901924451,0.901480662,0.901036695,0.900592569,0.900275098,0.899703926,0.899259452,0.898814904,0.898370306,0.897971905,0.897481042,0.897036421,0.896591839,0.896147317,0.895702878,0.895258547,0.894814345,0.894370297,0.893926426,0.893439217
56,0.417107006,0.904828692,0.904277723,0.903826985,0.903376023,0.902924856,0.902153732,0.902021983,0.901570315,0.901118518,0.900666611,0.900226369,0.899762549,0.899310434,0.898858289,0.898406136,0.898076344,0.897501887,0.897049834,0.896597856,0.896145976,0.895742056,0.895242593,0.894791136,0.894339863,0.893888799,0.893437966,0.892987386,0.892537082,0.892087079,0.891637399,0.891144442
57,0.4270318,0.902624725,0.90218598,0.901725268,0.901264503,0.900803703,0.900020926,0.899882075,0.899421284,0.898960533,0.898499843,0.898056694,0.897578719,0.897118326,0.896658071,0.896197976,0.895855328,0.895278345,0.894818851,0.894359599,0.89390061,0.893491093,0.892983509,0.89252544,0.892067721,0.891610375,0.891153424,0.890696889,0.890240795,0.889785164,0.889330019,0.888831863
58,0.437073058,0.900420757,0.9000725,0.899601678,0.899130994,0.898660465,0.89786649,0.897719944,0.89724999,0.896780265,0.896310788,0.895865419,0.895372652,0.894904033,0.894435739,0.893967791,0.893611758,0.893033009,0.892566217,0.892099851,0.891633933,0.891218736,0.890703522,0.890239073,0.889775155,0.889311792,0.888849005,0.888386815,0.887925247,0.887464321,0.88700406,0.88650126
59,0.44723284,0.898417151,0.897936963,0.8974559,0.896975183,0.89649483,0.895690133,0.895535287,0.895056133,0.894577415,0.894099151,0.89365225,0.893144061,0.892667273,0.892191014,0.891715305,0.891345364,0.890765612,0.890291669,0.889818354,0.889345688,0.888924724,0.888402384,0.887931788,0.887461924,0.886992813,0.886524476,0.886056935,0.885590212,0.885124327,0.884659305,0.884152424
60,0.457513259,0.896213184,0.895779069,0.895287635,0.894796776,0.89430651,0.89298967,0.893327821,0.892839434,0.892351709,0.891864663,0.890830571,0.890892682,0.890407784,0.889923638,0.889440264,0.888743587,0.888475907,0.887994963,0.887514866,0.887035638,0.8863247,0.886079866,0.885603361,0.885127805,0.884653218,0.884179621,0.883707034,0.883235479,0.882764976,0.882295548,0.881388523
61,0.467916476,0.894009217,0.893598536,0.893096607,0.892595502,0.892095236,0.89127059,0.891097287,0.890599637,0.890102894,0.889607075,0.889159143,0.888618275,0.88812533,0.88763338,0.887142441,0.886743152,0.886163672,0.885675879,0.885189172,0.88470357,0.884270807,0.883735757,0.883253585,0.882772594,0.882292806,0.88181424,0.881336915,0.880860853,0.880386073,0.879912596,0.879399261
62,0.478444703,0.891805249,0.891395104,0.890882563,0.890371111,0.889860764,0.889026928,0.88884345,0.888336514,0.887830747,0.887326166,0.886878715,0.886320627,0.885819703,0.885320032,0.884821631,0.884406929,0.883828709,0.883334224,0.882841079,0.882349294,0.881910493,0.881369872,0.880882273,0.880396107,0.879911393,0.879428149,0.878946396,0.878466151,0.877987436,0.877510269,0.87699456
63,0.489100209,0.889501102,0.889168539,0.888645272,0.88812338,0.887602878,0.886760397,0.886566104,0.886049862,0.885535071,0.885021745,0.884575416,0.883999554,0.883490721,0.882983418,0.88247766,0.882047076,0.881470849,0.880969829,0.880470421,0.879972644,0.879527712,0.878982048,0.878489265,0.877998182,0.877508817,0.877021188,0.876535313,0.876051211,0.8755689,0.875088399,0.874570884
64,0.499885315,0.887196955,0.886918628,0.886384531,0.885852112,0.885321387,0.884470823,0.884265071,0.883739509,0.883215696,0.882693647,0.882249059,0.881654901,0.881138233,0.880623388,0.880110382,0.879663469,0.87908995,0.878582554,0.87807706,0.877573483,0.877122326,0.876572148,0.876074423,0.87557868,0.875084938,0.874593214,0.874103524,0.873615885,0.873130316,0.872646834,0.872128075
65,0.510802399,0.884992987,0.884645189,0.884100164,0.88355714,0.88301613,0.88215806,0.881940204,0.881405313,0.880872488,0.880341743,0.879899486,0.879286544,0.878762119,0.878239827,0.877719685,0.877256018,0.876685901,0.87617229,0.875660886,0.875151703,0.874694228,0.874140061,0.873637633,0.873137488,0.87263964,0.872144107,0.871650904,0.871160047,0.870671552,0.870185437,0.869665986
66,0.5218539,0.88268884,0.882348064,0.881792025,0.881238326,0.880686979,0.879821995,0.879591388,0.879047167,0.878505345,0.877965935,0.877526569,0.876894397,0.876362295,0.875832654,0.875305487,0.874824674,0.874258627,0.873738961,0.873221822,0.872707224,0.87224334,0.871685705,0.871178812,0.870674516,0.870172831,0.869673772,0.869177353,0.86868359,0.868192496,0.867704088,0.867184488
67,0.533042316,0.880284512,0.880027131,0.87946,0.878895565,0.878333838,0.877462545,0.877218544,0.876664999,0.876114202,0.875566163,0.875130208,0.874478408,0.873938713,0.873401822,0.872867745,0.872369425,0.871808085,0.871282524,0.870759826,0.870240002,0.86976962,0.86920903,0.868697906,0.868189707,0.867684447,0.867182138,0.866682794,0.866186428,0.865693054,0.865202686,0.864683463
68,0.544370206,0.877880184,0.877682296,0.877104008,0.87652879,0.875956648,0.875079666,0.874821632,0.874258774,0.873699029,0.873142407,0.872710337,0.872038564,0.871491364,0.870947325,0.870406455,0.869890303,0.869334269,0.868802973,0.868274889,0.867750027,0.867273059,0.866710017,0.86619489,0.86568303,0.86517445,0.86466916,0.864167173,0.8636685,0.863173154,0.862681146,0.86216281
69,0.555840195,0.875375676,0.875313503,0.874724007,0.874137968,0.87355539,0.872673348,0.872400649,0.8718285,0.871259843,0.870694684,0.870266925,0.869574895,0.86902028,0.868469196,0.867921652,0.867387384,0.866837216,0.866300341,0.865767042,0.865237326,0.864753689,0.864188682,0.863669774,0.863154489,0.862642835,0.862134823,0.861630464,0.861129768,0.860632746,0.860139408,0.859622444
70,0.567454973,0.873071529,0.872920732,0.872319992,0.871723107,0.871130082,0.869822485,0.869955637,0.869374227,0.868796699,0.86822306,0.867429949,0.867087473,0.866525537,0.865967516,0.865413414,0.864601147,0.864317001,0.863774704,0.863236355,0.862701963,0.861936914,0.86164508,0.861122605,0.860604118,0.860089628,0.859579142,0.859072671,0.858570223,0.858071806,0.85757743,0.856694667
71,0.5792173,0.870567021,0.870504004,0.869891997,0.869284258,0.86868079,0.867790564,0.867486682,0.866896049,0.866309702,0.865727645,0.865309544,0.864576419,0.864007259,0.863442406,0.862881867,0.862310707,0.861773748,0.861226178,0.860682943,0.860144048,0.859646848,0.859079302,0.858553464,0.85803199,0.857514888,0.857002164,0.856493826,0.855989879,0.855490333,0.854995193,0.854482329
